Cycle_Number,Time_Seconds_max,Voltage_V_mean,Voltage_V_std,Voltage_V_min,Voltage_V_max,Current_A_mean,Current_A_std,Current_A_min,Current_A_max,Temperature_C_mean,Temperature_C_std,Temperature_C_min,Temperature_C_max,Capacity_Ah,Initial_Capacity_Ah,SOH_Percent,Normalized_Cycle,RUL_Cycles
122,3321.188,3.514029112834161,0.2465514639964705,2.3948058223938364,4.186378094589789,-1.9198444871883995,0.4172601474671679,-2.0146073733834746,0.000933218792395,31.080769482413956,3.5295914237358277,23.40832459139638,37.58677381866742,1.7604712448170945,2.035337591005598,86.4952945691579,0.19607843137254902,80
126,3321.844,3.514139684003936,0.24414674018020782,2.4418858444380294,4.185742966026202,-1.908733158939213,0.44116578868873274,-2.0156412315711094,0.0014623495361316,31.69428781742534,3.5463202271435623,23.99387524361192,38.20704456989348,1.7502913788006589,2.035337591005598,85.99513842496731,0.20261437908496732,76
130,3311.828,3.509578354212467,0.24857815752130652,2.391848815367812,4.18499542353586,-1.90276801874341,0.4529868518407544,-2.014135597110891,-0.0009765358148676,31.875581783696692,3.531071691751329,24.22249363678538,38.340431886092745,1.7394925037732578,2.035337591005598,85.46456919285944,0.20915032679738563,72
134,3327.391,3.5110708693292705,0.2579982816753888,2.3166154227865463,4.175622772952551,-1.9093247566511211,0.4401188386088274,-2.013918427729744,0.0005605769329787,31.543288143901556,3.6448551223183885,23.93160080766445,38.521539672721865,1.7546766553637203,2.035337591005598,86.21059538809914,0.21568627450980393,68
136,3312.078,3.515917931585506,0.2463333931364586,2.4110989960643794,4.191704957733779,-1.930637216793332,0.3919487253053626,-2.0164764928559697,0.0006125224393033,31.420983409991017,3.513137484007404,23.80004225730534,38.03707160241571,1.7659390941842177,2.035337591005598,86.76394038945261,0.21895424836601307,66
140,3293.172,3.505853407270779,0.24465944888405142,2.4510125175432287,4.185468369564667,-1.907114151507875,0.4428347677204693,-2.014424639912736,0.0007263099562474,31.15837149963786,3.630798482250379,23.32504476677704,37.9342856877206,1.733788741962484,2.035337591005598,85.18433254632083,0.22549019607843138,62
144,3275.328,3.5010379345914444,0.24386408714192484,2.471216186082459,4.184201889006967,-1.8953541357988335,0.46674450600859174,-2.013684034338365,0.0006105952606363,31.15661421699882,3.6741161493014025,23.22751550921504,37.88470784051604,1.7133259120407338,2.035337591005598,84.17895486292434,0.23202614379084968,58
148,3265.016,3.4974076626364967,0.24494709784455132,2.470968641396993,4.185838836583766,-1.8892713805954209,0.4783956615751639,-2.015243276008703,0.0013481309742365,31.206611383963253,3.7252564511639727,23.20127236203539,38.065368726791895,1.7024077813673466,2.035337591005598,83.64252637451848,0.238562091503268,54
150,3328.937,3.5388872766749153,0.2313118805968969,2.4288023941361625,4.1729165619005535,-1.9819359924929794,0.23678431221333915,-2.014822027548639,0.0008839578040008,33.61169282822635,3.158836129690383,26.602945710082057,39.788440481350335,1.82371946178183,2.035337591005598,89.60279954741002,0.24183006535947713,52
154,3329.266,3.5327430295356828,0.24214221411645198,2.3551430866643166,4.186982012423103,-1.9653277079992455,0.29804523507464725,-2.014147642384201,0.0013785124508379,32.85630077141311,3.3060804918041495,25.5878756709222,39.21290317800791,1.808128405031471,2.035337591005598,88.83678132914207,0.24836601307189543,48
158,3301.579,3.521214759733266,0.24555349683837174,2.365933525789291,4.186537777937825,-1.9470636598230844,0.349449075439108,-2.013545732341586,0.0013469218858249,32.210981559158874,3.405417290441422,24.78851122180796,38.66937823121345,1.7757610945034286,2.035337591005598,87.24651391251902,0.2549019607843137,44
162,3283.563,3.5093111439506672,0.24899377647718723,2.3481961394586457,4.182282350256796,-1.92416284263864,0.40676888904929814,-2.0143501433980724,0.0011884652184539,31.965090081650274,3.5251960799859425,24.29903895658481,38.5170065164806,1.7447409841836798,2.035337591005598,85.72243699983238,0.26143790849673204,40
166,3275.125,3.50716091973708,0.24280577853247923,2.46945948630322,4.185961817428056,-1.9124470439353745,0.43239344250512807,-2.013955993405398,0.0023455920246722,31.744801840189538,3.5808695827181802,23.98489574710264,38.29250529949152,1.729207034132373,2.035337591005598,84.95922454210778,0.2679738562091503,36
170,3265.656,3.500928918686389,0.24340995343165586,2.4666715880697576,4.1836566973224585,-1.8950209973545986,0.46738895101762185,-2.0143598768040447,0.0008097171102984,31.876564068962463,3.661131814569348,23.99541497188152,38.52091685291118,1.7081086552553244,2.035337591005598,83.92262113192731,0.27450980392156865,32
174,3266.093,3.497301989882089,0.24572836684936275,2.448293126278513,4.184390004467988,-1.8837082435178907,0.4888913093946917,-2.0146981664689427,2.3587764193591595e-05,32.24289319481841,3.6781626502883453,24.295032488841088,38.95436345473558,1.697595423746177,2.035337591005598,83.40608610817468,0.28104575163398693,28
178,3257.594,3.4929038301187156,0.2442305229339011,2.4745215382882586,4.184732708741646,-1.8716651994380058,0.5096556977569097,-2.0150505202774576,0.0028840576269616,32.07305565938816,3.6887475777432077,24.10547107270791,38.73136385469604,1.6820634524029463,2.035337591005598,82.64297086813447,0.2875816993464052,24
182,3248.593,3.488659224822318,0.24525111740310837,2.469127855241356,4.185835940524748,-1.8654809345089407,0.5198909528422769,-2.016431910751689,0.0008062258329325,32.030140929891196,3.7532981532749123,23.97620032331416,38.74827601131975,1.6714768322295084,2.035337591005598,82.1228301199745,0.29411764705882354,20
186,3238.766,3.4822930804774015,0.24930995280195262,2.4177173347922416,4.185703389994729,-1.8592903578575999,0.5300532307868653,-2.013961242413253,0.0013000288987228,31.984935871368254,3.8085496387972655,23.819965773306656,38.84227056628921,1.6607591387047655,2.035337591005598,81.59624948921793,0.3006535947712418,16
190,3240.14,3.4775756641979827,0.251855909712211,2.3775131079338427,4.184887437252902,-1.848156298789804,0.5484139851314985,-2.0142789765419598,3.3324869557570366e-05,32.23677365476226,3.8920603201203394,23.938135747847078,39.22138199620832,1.651121015038069,2.035337591005598,81.12271017518528,0.30718954248366015,12
194,3230.109,3.4787436506489255,0.247797616658978,2.443723814618984,4.1845671326128535,-1.8415742473538441,0.5580136833627394,-2.0170700253976435,0.0008339594777993,32.56097148037261,3.790054475929086,24.442914706328597,39.46651089916252,1.6401349256190927,2.035337591005598,80.58294274458677,0.3137254901960784,8
198,3229.7810000000027,3.4740152461288862,0.24817470095282082,2.4324278256917147,4.184590722398005,-1.8297533943331727,0.5752350562436859,-2.0153270924031044,0.0022672987245563,32.48984985901219,3.841333524162512,24.244880453394085,39.352653481724175,1.629199941616544,2.035337591005598,80.04568622012263,0.3202614379084967,4
202,3212.469,3.4718387718772696,0.24261413170873178,2.494085641889116,4.181227276564003,-1.8170860697729954,0.5930027640181774,-2.0264444143525524,0.0025875856512713,32.42612199208858,3.876668648696113,24.11448837545242,39.31890647034385,1.6088496302961666,2.035337591005598,79.04583678923177,0.32679738562091504,0
206,3213.219,3.463180130644551,0.25078402581186493,2.382347172890769,4.182601669503782,-1.8111560774496664,0.6010105168060943,-2.014269976996697,0.0017194503246426,32.29984271249386,3.9335147567137825,23.92892683205548,39.47196886600465,1.6035244898969248,2.035337591005598,78.78420253146665,0.3333333333333333,0
210,3203.578,3.463469391967206,0.2491560688573127,2.406668297987779,4.183991041340736,-1.8113056300795982,0.6017500789250889,-2.0248983473305704,0.0007053447084269,32.610757585145336,4.019624991187797,24.06213313647768,39.74009698783903,1.5989712144027983,2.035337591005598,78.56049146190021,0.33986928104575165,0
214,3195.125,3.460218051640069,0.24908673342769022,2.4204142690378765,4.182425008087469,-1.803802475704306,0.6101520531890412,-2.0134062122749032,0.0003711699027851,32.25699351958767,3.703720921329445,24.42380807187004,39.03600072360686,1.5876273123575606,2.035337591005598,78.00314401765472,0.3464052287581699,0
216,3195.312999999994,3.462574876665621,0.24697579942244202,2.4507845245525197,4.190985194174346,-1.798243995365904,0.617976822972795,-2.014898941623113,0.001011704895855,32.47193402838835,3.7934718512750147,24.29784270606684,39.16106395962828,1.5829719744686168,2.035337591005598,77.77441842886216,0.34967320261437906,0
220,3186.297,3.4537077937586056,0.24885304995083687,2.393032881923072,4.181860480163402,-1.785796380861582,0.6334341515285369,-2.014097659688176,0.0007636707747866,32.40219271195366,3.8520459063632937,24.115666972211724,39.20051799483514,1.5671376367135628,2.035337591005598,76.99644735295672,0.3562091503267974,0
224,3176.438,3.4514035349888337,0.24921586467170215,2.3938995980718403,4.183449364094532,-1.7850748194527641,0.6343837459996634,-2.01648199199959,0.0005527600059578,32.30987415652578,3.887832339550532,23.949350638183297,39.15878418316098,1.5613446139713885,2.035337591005598,76.71182514739365,0.3627450980392157,0
228,3167.593,3.450781146333252,0.24567669681511803,2.4373294683003053,4.182943907496545,-1.778591666045787,0.6423674423126484,-2.014359351341952,-9.517952000869488e-05,32.35440526839344,3.909486737956908,23.94684852697399,39.18225956809825,1.551171189279042,2.035337591005598,76.2119854776846,0.369281045751634,0
232,3167.719,3.4461055724505925,0.24962188792505324,2.3705330061374523,4.182592999177517,-1.7727874712030285,0.6495580854343684,-2.016181081460114,0.00150486520794,32.4731363791227,3.936852355436207,24.029360363522056,39.38159156766375,1.540674160629517,2.035337591005598,75.69624653118684,0.3758169934640523,0
236,3159.077999999994,3.4418152533277135,0.2491351218055258,2.351294851260762,4.177556435498103,-1.7601807681971697,0.6641426527717404,-2.0224281819207026,0.0044825272319085,32.52334649341759,3.9441182404385327,24.054796737761627,39.44712875501599,1.525313874462443,2.035337591005598,74.94156650980108,0.38235294117647056,0
240,3148.829,3.4450080159856666,0.24515645977476583,2.436845595522602,4.183199732433941,-1.7653027883569699,0.6581647774776613,-2.015670909853089,0.0010131499204386,32.51826482349104,3.9607536972711506,24.004853828853747,39.40950590627068,1.5301570318067428,2.035337591005598,75.17952002501654,0.3888888888888889,0
244,3149.094,3.4411646879750233,0.2478705029786588,2.39030487147494,4.183585552184287,-1.7593486488770236,0.6651496523287125,-2.0154336980599203,0.0029393579553847,32.5437072434024,3.98292321387471,23.98676553992143,39.48443326993031,1.524656683447409,2.035337591005598,74.90927746753415,0.3954248366013072,0
248,3140.547,3.443620591429828,0.24096251553881048,2.4892160721496315,4.183170360974043,-1.7526167898737661,0.6726676811790743,-2.014176241235146,0.0051389417845652,32.56222309600736,3.9818817962907818,23.97265590751813,39.4416762582387,1.5145492986655429,2.035337591005598,74.41268246400591,0.4019607843137255,0
252,3131.625,3.439943269617906,0.2435348285381565,2.450611393803655,4.183501501534186,-1.7516949849801622,0.6736465926241108,-2.0151247064734266,0.0019635914622084,32.58978020040808,4.006901350241871,23.95941142019243,39.53866201326228,1.509391504602082,2.035337591005598,74.15927024943012,0.4084967320261438,0
256,3121.907,3.43602719305159,0.24596851697816444,2.4111946043456745,4.183243008796117,-1.7510429704035002,0.674388086850796,-2.0150071612077523,0.001009697699575,32.57089563557426,4.0327209874459795,23.89672125029287,39.5867547936938,1.5039974333050703,2.035337591005598,73.89424928579004,0.4150326797385621,0
260,3122.125,3.436309312279291,0.24193469981008517,2.4609139768640715,4.182038001412004,-1.7388746112390865,0.6875098760181512,-2.0158858292130217,0.001556366600458,32.537854347094196,4.026879910316416,23.846991377084784,39.49975288442087,1.4935201918040188,2.035337591005598,73.37948251946334,0.4215686274509804,0
264,3121.672,3.4304702277711536,0.24765745345800466,2.378420264362521,4.182440318401142,-1.7386225471395753,0.6874126065884921,-2.0170367841185635,0.0012040695085459,32.65645090520509,4.109395546079386,23.868790356430857,39.9686395722832,1.4876323024497422,2.035337591005598,73.09019933714036,0.42810457516339867,0
266,3120.86,3.4417311090871063,0.2510630097632347,2.3844697219937414,4.189962701965466,-1.7870762809520677,0.632045172578117,-2.015207980747731,0.0004792431384679,33.180785234653264,4.104845223221339,24.45395460946014,40.42668250871336,1.5302876214401704,2.035337591005598,75.18593614163545,0.43137254901960786,0
270,3103.828,3.4355429213552537,0.2442142159222742,2.448639661640692,4.181214475643097,-1.7612682208672186,0.6625185365340359,-2.013340550431054,0.0013906428309179,32.71220835503141,4.180447477334708,23.81264716305157,40.02451449021777,1.5040760088360112,2.035337591005598,73.89810985080334,0.43790849673202614,0
274,3095.094,3.4272336842373576,0.24910541250368626,2.362869757217078,4.182157933832856,-1.7545532300777185,0.6702555519871065,-2.0143052426244057,0.0016812263902274,32.543943889007906,4.300357777310254,23.379533041996076,40.02167483360719,1.4887593608730894,2.035337591005598,73.14557385723607,0.4444444444444444,0
278,3095.781,3.4307536518687556,0.240182879428292,2.479712742728869,4.1802491747767325,-1.7364250156958492,0.690299594683361,-2.01522796444188,0.0068481184251259,32.6655410721976,4.2860401154689605,23.483667289937664,40.07821178158415,1.4782779285546637,2.035337591005598,72.63060118809538,0.45098039215686275,0
282,3094.328,3.430880434209888,0.24162483629887047,2.460990256984241,4.182775550999248,-1.7371686757879774,0.690193859067947,-2.0164424024266667,0.0002472528891452,33.160922870564626,4.294481063947163,23.948764926788748,40.56578932835109,1.478459982215684,2.035337591005598,72.63954583009604,0.45751633986928103,0
286,3086.531,3.431984614031654,0.24075805090643349,2.4794507375590507,4.182970513713943,-1.7358183569582517,0.6909643228530625,-2.0141732645976056,0.0010030052573825,33.414445545408455,4.2493861107156965,24.305636072230342,40.75221353269305,1.473214844899973,2.035337591005598,72.38184227571321,0.46405228758169936,0
290,3085.625,3.426913589626702,0.24390409420958584,2.421513989921717,4.182588389688278,-1.7297302660430056,0.6975082467594483,-2.014533312293864,0.0019538634173119,33.3541679486525,4.281166222622808,24.16642252229391,40.71162611325717,1.4675164935067897,2.035337591005598,72.10187145326269,0.47058823529411764,0
294,3067.203,3.4220422356705145,0.24542766996075122,2.392798962354417,4.180388252515709,-1.7278671098991139,0.6991910065982324,-2.0150807231044525,0.0024649324773408,33.13634596100404,4.279435068559791,23.980795554734595,40.58721297402195,1.4516292657521337,2.035337591005598,71.32130179126344,0.477124183006536,0
298,3058.157,3.4202687142856667,0.24489831129108522,2.410475236770924,4.182476201666448,-1.7269073147637581,0.700074108720713,-2.0151017082510445,0.0011413024919993,32.92241762841388,4.337905120378366,23.638284377724087,40.37035790264624,1.4519237720967175,2.035337591005598,71.33577144710262,0.48366013071895425,0
302,3058.812,3.4248208106770663,0.23908593550426974,2.4915333699239977,4.182567814531136,-1.7211995934038338,0.7063457700888196,-2.015773418279684,0.0003841275623097,33.20338483123576,4.366199981846031,23.829441222036376,40.667923693760464,1.4471484694777743,2.035337591005598,71.10115176336829,0.49019607843137253,0
306,3058.578,3.4234990883192666,0.24193145802730298,2.444861994529003,4.182606347806988,-1.721141114732718,0.7062879072254993,-2.016566183590645,0.0012181075137996,33.53395065406694,4.3513629420568725,24.20984647694025,40.99035688395247,1.4468538105659885,2.035337591005598,71.08667461161282,0.49673202614379086,0
310,3049.328,3.4247420964314865,0.23977366314290424,2.484075539808225,4.183047552179642,-1.7200547727480755,0.7073947804841111,-2.018144057635402,0.0004305744501005,33.57679340556269,4.343621309892668,24.27322345224107,40.99774402817452,1.4416741930284678,2.035337591005598,70.8321901683239,0.5032679738562091,0
313,3177.219,3.450702139255875,0.25023747347074743,2.479017302613424,4.222516216835943,-1.8210481343824243,0.5878723902180895,-2.0143333289759338,0.0002920618634497,33.224088400657315,4.299330741287721,24.0581768445586,40.77265883698999,1.5935866593100128,2.035337591005598,78.2959380474406,0.5081699346405228,0
316,3082.937,3.4480475429907522,0.24326180367661435,2.4820670710190385,4.1909374470770855,-1.8214457034236045,0.5876960128492275,-2.016338466932382,0.0002026611206909,33.37083344726967,4.082968250265817,24.676724380143,40.52220493430463,1.5463902376915637,2.035337591005598,75.9770882494014,0.5130718954248366,0
320,3074.266,3.4399481891896455,0.24279973577758795,2.452449045714353,4.183028520369727,-1.7899159936953069,0.6287722600386944,-2.0145951136219598,0.0019503732302666,33.43366634309322,4.100584569712245,24.71374963671338,40.57746834859555,1.51470559175661,2.035337591005598,74.42036144029748,0.5196078431372549,0
324,3066.0,3.4341129145012426,0.24486483039745413,2.4198491932573414,4.1838942747302825,-1.7769345930773324,0.6443756633067924,-2.0144018884289827,0.0005084867021221,33.28676739403042,4.15491246500826,24.452648939888725,40.516963879873735,1.4989786083335404,2.035337591005598,73.64766488653811,0.5261437908496732,0
328,3056.437,3.4325600940363916,0.2414737157040268,2.4706823501191706,4.1839835007856605,-1.7640032117743045,0.6596774682746238,-2.015270624937178,0.0007359350635753,33.14347737377552,4.16681898615961,24.22465149338904,40.34325381638243,1.4831110745410492,2.035337591005598,72.86806282628963,0.5326797385620915,0
332,3048.219,3.4270614887575666,0.24463054330051426,2.413759774558071,4.183640209073579,-1.7571701008871028,0.667697859708281,-2.015800833534411,0.0021242129148989,33.11021541795579,4.225283052428073,24.107818019162877,40.39341126895154,1.4729664825468278,2.035337591005598,72.36963976177928,0.5392156862745098,0
336,3039.218,3.427340316812041,0.24185423597053624,2.4562499847243027,4.183387047926521,-1.7502670210777267,0.6753331786118459,-2.015384828991305,0.0017289535444482,33.18991802149879,4.233029591015952,24.152350848480747,40.46341487442664,1.4627604396099307,2.035337591005598,71.86819749578868,0.545751633986928,0
340,3039.047,3.4234821978884367,0.2450208665654302,2.401794655879554,4.18356344388626,-1.7439614243216512,0.6822341753195525,-2.017707476586292,0.0015255121086987,33.26265398635676,4.243947028589767,24.1926071662797,40.5818264138806,1.4518364681062514,2.035337591005598,71.33148203630158,0.5522875816993464,0
344,3030.375,3.4220957701069374,0.24405932801680857,2.4087687236133317,4.18171248971767,-1.736850855663561,0.6897837526705198,-2.0198780169470747,0.0017135739999164,33.299978841087025,4.247035561137006,24.238609855596454,40.61670777074496,1.4468670644030392,2.035337591005598,71.08732579778997,0.5588235294117647,0
348,3021.0,3.421883545422636,0.24286977341458155,2.4308118485818704,4.1832473219705815,-1.7360045229798653,0.6907275433833002,-2.0197856871193367,0.0020383190496457,33.31663547841367,4.266835708112022,24.191028062692588,40.63164766168104,1.441380399427779,2.035337591005598,70.81775553094546,0.565359477124183,0
352,3021.75,3.4195777411151895,0.24466652732217273,2.398886415333129,4.183049768329545,-1.7296901170777967,0.6973512566768088,-2.015287001210607,0.0021980860706101,33.39150630507064,4.287467101852887,24.226474805349635,40.74323383889164,1.431210744960774,2.035337591005598,70.31810109956534,0.5718954248366013,0
356,3012.265,3.4175281789596474,0.2457222974019889,2.3814379490849835,4.183092498086332,-1.7287954627467013,0.6981361664490332,-2.013949066691416,0.0005566103878417,33.41522427488497,4.305975067808269,24.22178922960351,40.81715493531611,1.4260247179525716,2.035337591005598,70.06330174681324,0.5784313725490197,0
360,3002.641,3.4197860540725715,0.24072830824572425,2.459885297095542,4.181536580807847,-1.7216729981632184,0.7057008972546366,-2.015065571425412,0.001880313677633,33.39690850726103,4.2858070703702245,24.207764443084063,40.72877617289365,1.420487649966195,2.035337591005598,69.79125508434085,0.5849673202614379,0
364,3012.0,3.4171369298988705,0.2410676672421859,2.4007285025453995,4.172034399629829,-1.7228162229694663,0.7047731230966316,-2.0151971595728613,0.0022542409730723,33.73731993653,4.4710140776372835,24.266994666970984,41.45494452672042,1.4207006230355006,2.035337591005598,69.80171885557206,0.5915032679738562,0
367,3020.11,3.430534714129362,0.23991735978462064,2.472830716079143,4.188427549455566,-1.7486639022205694,0.6776895899344235,-2.0180838913239434,0.0081523535564586,34.08965316576344,4.255800895558105,25.010523307428716,41.39678877103747,1.452255804330839,2.035337591005598,71.35208482113887,0.5964052287581699,0
371,3002.172000000006,3.425084418097287,0.2395763290712743,2.467318928642863,4.181499335679726,-1.7345160724760178,0.6925158045467316,-2.015157068463395,0.0001978952928271,33.99872865937691,4.306150951115908,24.81713061500866,41.36669473718026,1.431557632772571,2.035337591005598,70.33514435633658,0.6029411764705882,0
375,2992.703,3.4171339862792944,0.24514155027152748,2.3692462667541,4.179546243153898,-1.7271570233190525,0.700023882713373,-2.013917344838714,0.0013926531441986,33.907397114007345,4.353243766520306,24.66015421423191,41.37787352037061,1.415015751158943,2.035337591005598,69.52241030736464,0.6094771241830066,0
379,2964.468,3.4175214670406024,0.24118996831184505,2.4482618595124874,4.18101558225098,-1.7305179027385766,0.6961800078331685,-2.026182069042455,0.005189848551175,33.70518417605219,4.364693597481313,24.417272340572964,41.14095609169821,1.4097311506517451,2.035337591005598,69.26276785146193,0.6160130718954249,0
383,2983.375,3.4181623236680356,0.240232544740761,2.4598632768748825,4.182667734360821,-1.7141443638380731,0.7137690097657173,-2.01548065880372,0.0017804365403169,33.7458832944166,4.392321308122327,24.34226965648951,41.2168813199875,1.404917318129309,2.035337591005598,69.02625512041874,0.6225490196078431,0
387,2975.297,3.4203319359051187,0.2370411086514227,2.497869764845928,4.179947555799937,-1.7067823273466602,0.7208414875767245,-2.014398878088724,0.0004526100127092,34.01657212624259,4.358886630312632,24.68862064835225,41.40391881889191,1.395164296571563,2.035337591005598,68.54707065486149,0.6290849673202614,0
391,2974.9850000000006,3.4192916311692456,0.23940658854934663,2.472236707252471,4.182316086490744,-1.7063596521950197,0.7208447103623038,-2.015379938834276,0.0004074114617765,34.175023374593785,4.360925561796566,24.83379380277289,41.58657133119858,1.3945343832614077,2.035337591005598,68.51612181802287,0.6356209150326797,0
395,2966.25,3.414352330355796,0.24259591259920824,2.427874990476308,4.18300582450457,-1.7052696591517467,0.7218334254343057,-2.024938600791225,0.002731966470301,33.976109677640174,4.389037242622894,24.567907151996646,41.43504077863728,1.3893171179312644,2.035337591005598,68.25978766720687,0.6421568627450981,0
399,2956.359,3.412701167144591,0.24259041351261332,2.427590520023505,4.182504606082063,-1.7046265574439607,0.7225430721555794,-2.027018156432659,0.0013872942238959,33.84150372451663,4.433481296923827,24.35845427718724,41.37436880579148,1.3838379472327809,2.035337591005598,67.99058560840852,0.6486928104575164,0
403,2956.344,3.410409522809144,0.2447459779308066,2.37337869163978,4.179533028548021,-1.6985503106996724,0.7290183585855324,-2.014779909755338,0.0037299171946931,34.1008464215818,4.436330574408038,24.62149945751311,41.66477948989921,1.3736814238195123,2.035337591005598,67.4915763306282,0.6552287581699346,0
407,2956.406,3.414419320260644,0.24215063008102783,2.4248604132549767,4.18250512422575,-1.6982347588599789,0.7287515618375688,-2.0151111715849144,0.0014127620211878,34.34663683304219,4.405553881089932,24.908657981582397,41.81816829502593,1.3786059891863676,2.035337591005598,67.73352957654757,0.6617647058823529,0
411,2947.266,3.4131710032395315,0.24261719722918687,2.426962848243194,4.1828227593786,-1.6971165805711328,0.7298100948222107,-2.0151664181090267,0.0008856833378857,34.216231530637586,4.4104638629413015,24.777867901281315,41.68664700078119,1.3737600299108574,2.035337591005598,67.49543839713218,0.6683006535947712,0
415,2937.984,3.4107019261975147,0.24354918786594693,2.417287750352038,4.182413969607667,-1.6959199401004303,0.7311075512935268,-2.016248522283907,0.0022565477410673,34.04161702016118,4.434317899878165,24.55493670403353,41.565382893773936,1.3682580583942712,2.035337591005598,67.22511609085237,0.6748366013071896,0
419,2929.125,3.4089059214760358,0.2437444112910239,2.4185087281747166,4.182451170946608,-1.695316312095746,0.7318900545211957,-2.015018401452086,0.0029458430897076,33.890212870710734,4.475373351133625,24.31801713066025,41.46394809540406,1.3633024037317505,2.035337591005598,66.98163536881292,0.6813725490196079,0
423,2928.454,3.4134080258317576,0.23949329489653776,2.480937393224248,4.181305580928812,-1.689038351243322,0.7377818063462686,-2.014808414619914,0.001787051783338,34.116762412437,4.447991939075441,24.575299028638764,41.6123634180086,1.35809661401726,2.035337591005598,66.72586503678075,0.6879084967320261,0
427,2929.375,3.411221044859533,0.24316811529130394,2.4078214169511205,4.1804870315884735,-1.6892403112189367,0.7378539634540039,-2.014994164220888,0.0009686723211606,34.490493589415046,4.44296253637856,24.98269073769502,42.0075404495327,1.353269090999531,2.035337591005598,66.48867966571198,0.6944444444444444,0
431,2946.031,3.4155210852213678,0.23758062010344133,2.433234589649132,4.163570261072192,-1.710200761480816,0.7174252697264779,-2.014889154962298,0.0021530897065765,34.23744800906639,4.293776222353802,25.141147272482755,41.61679232360952,1.3841605738237488,2.035337591005598,68.00643686533974,0.7009803921568627,0
433,2955.438,3.4229838362549785,0.24182356206913316,2.440822893388958,4.190012868765637,-1.730244918610445,0.6973693285806506,-2.021897889619746,0.0009450807694683,34.414288860504534,4.3280697697491135,25.169349346251156,41.80245062827161,1.4051467790651473,2.035337591005598,69.03752897183544,0.704248366013072,0
437,2937.625,3.414757022019347,0.24452878253982652,2.396078253891397,4.182418011462176,-1.7152465923901479,0.7121617753005008,-2.013990107965066,0.0022862143567549,34.16445180476378,4.378207767595761,24.82143821287872,41.653004783464006,1.378719022627353,2.035337591005598,67.7390831241008,0.7107843137254902,0
441,2929.078,3.41435871627236,0.24191122340111834,2.449306948268824,4.182070839014939,-1.7013404928191729,0.7256641483192119,-2.0141794769710484,0.0017603003484055,33.877146811272176,4.4047573830007485,24.44823164208337,41.36061809844917,1.3682657783199066,2.035337591005598,67.22549538545536,0.7173202614379085,0
445,2918.375,3.4091886698418046,0.24644620841099882,2.384185417166802,4.182701902443236,-1.7004366132157598,0.726536864906973,-2.014245767720947,0.002448164539924,33.839566254190565,4.4588280186229525,24.316938949769007,41.42815616511055,1.3573151296618016,2.035337591005598,66.68746922672389,0.7238562091503268,0
449,2919.812,3.411930366643558,0.24298064387616283,2.4440756213040964,4.182270325485355,-1.6873533635265776,0.7384886031504588,-2.013969299900083,0.0010573004756267,33.818304796930946,4.4378717927723486,24.299358283075957,41.343265645039,1.3524934638801596,2.035337591005598,66.45057163278422,0.7303921568627451,0
453,2900.422,3.4094417183837504,0.24430319515549762,2.4296014294774677,4.182394535290608,-1.6919294969110734,0.7347285295063717,-2.014779898380345,0.0016960165224917,33.812621135472135,4.466863184822357,24.25578525763593,41.38118673567723,1.3474099151661236,2.035337591005598,66.20080723318286,0.7369281045751634,0
457,2901.375,3.4081896097479873,0.24571559866572143,2.41022288115442,4.182061947471753,-1.685295293957942,0.7407257018236468,-2.014211676143238,0.0020320718333584,33.79894614410012,4.467370644654421,24.22667614097166,41.378450473707446,1.3370075130842318,2.035337591005598,65.6897174696045,0.7434640522875817,0
461,2901.187,3.40737851449911,0.2462077788288872,2.4098927032454966,4.182288987105723,-1.6787428835073943,0.7466443851634074,-2.0146307921789908,0.0080376766807166,33.702723745621576,4.4793156232965465,24.08401483096836,41.306600641009794,1.3312352966718526,2.035337591005598,65.40611751852576,0.75,0
465,2891.64,3.4085862639015,0.24348214975356156,2.453938411405305,4.179662143533188,-1.6712137513430336,0.7534012292601404,-2.013369705800471,0.0010416352989289,33.63562651984647,4.471561817284742,24.032744419693664,41.20408103671912,1.3259303781727645,2.035337591005598,65.14547680110712,0.7565359477124183,0
469,2882.906,3.404843616147767,0.24770635723412382,2.3940396792395253,4.181392635232333,-1.6768931248947176,0.7486485013416444,-2.0139825284473383,0.0013051127215942,33.690724061796516,4.51120927043571,24.035049734679703,41.32955629442644,1.321578743867529,2.035337591005598,64.93167274597319,0.7630718954248366,0
473,2883.265,3.4081057374178703,0.2446198118970125,2.45134737470238,4.182099866234647,-1.6701186583642822,0.7545133516985316,-2.01389215215322,0.001905914988572,33.71317033815572,4.487769430372232,24.06699631246609,41.300370296451625,1.321225074066109,2.035337591005598,64.91429627717592,0.7696078431372549,0
477,2882.969,3.4091728540380735,0.24380226014783457,2.475014603796582,4.182054276922838,-1.6634753413292604,0.7602099702768095,-2.013710255019385,0.004822714606532,33.65376593260611,4.488489797114554,23.996723972247743,41.2436462295636,1.3156485301862682,2.035337591005598,64.64031008911138,0.7761437908496732,0
481,2891.656,3.4110817622184233,0.24138857479481204,2.4569179775419294,4.168816046299314,-1.6645875549232954,0.7591691993982392,-2.0145340492151043,0.0016790557813109,33.983578066068176,4.342735269173057,24.663353868241057,41.36464929786556,1.3209025697502388,2.035337591005598,64.8984510278524,0.7826797385620915,0
